,CATEGORY,SECTION,REGION,NAME,SCORE,SCORE_REVIEW,REVIEW,LINK,ADDRESS,lat,lng,IMG
80,FOOD,A,제주시,위더스트래블 칠성점,4.2,19건,52.0,https://place.map.kakao.com/39080316,"
제주특별자치도 제주시 중앙로5길 4
(지번) 일도1동 1298-22
",33.5152037,126.5252228,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FD21416B8CA5D4F038AC0B033F9549A03
81,FOOD,A,제주시,스타벅스 제주칠성점,3.8,29건,55.0,https://place.map.kakao.com/26643820,"
제주특별자치도 제주시 관덕로 55
(지번) 일도1동 1461-1
",33.5133421,126.5253125,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F2214A84D55E006E51B
82,FOOD,A,제주시,명동손칼국수,4.5,15건,40.0,https://place.map.kakao.com/10336266,"
제주특별자치도 제주시 중앙로15길 5
(지번) 이도1동 1421-20
",33.5106809,126.5244999,0
83,FOOD,A,제주시,칠성뷔페,3.5,24건,32.0,https://place.map.kakao.com/1512817381,"
제주특별자치도 제주시 관덕로11길 17
(지번) 일도일동 1298-28
",33.5146549,126.5252461,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FA4AF1695C1B7462BA134E6DB2D517E86
84,FOOD,A,제주시,물항식당 본점,3.4,47건,93.0,https://place.map.kakao.com/7875124,"
제주특별자치도 제주시 임항로 37-4
(지번) 건입동 1319-14
",33.5169091,126.5291407,0
85,FOOD,A,제주시,남해수산,4.9,40건,18.0,https://place.map.kakao.com/570522498,"
제주특별자치도 제주시 관덕로14길 9
(지번) 이도일동 1928
",33.5124184,126.5266369,0
86,FOOD,A,제주시,대돈,3.7,54건,214.0,https://place.map.kakao.com/1639836690,"
제주특별자치도 제주시 관덕로15길 29
(지번) 건입동 1399-1
",33.5158785,126.5267774,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F2576C3495863637209
87,FOOD,A,제주시,국수마당 본점,3.8,86건,259.0,https://place.map.kakao.com/21295286,"
제주특별자치도 제주시 삼성로 65
(지번) 일도2동 1034-19
",33.5080638,126.5322532,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F041E09F1705B466EA357E50595DD8739
88,FOOD,A,제주시,아서원,4.3,20건,10.0,https://place.map.kakao.com/9260041,"
제주특별자치도 제주시 서사로6길 2
(지번) 삼도1동 804-5
",33.5082115,126.5195868,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F916102CBAA3E48328AF7A4B138552FA5
89,FOOD,A,제주시,24시국수회관,3.9,22건,26.0,https://place.map.kakao.com/9562974,"
제주특별자치도 제주시 남성로 122-1
(지번) 삼도일동 797-8
",33.5087628,126.5184883,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE987D9C2205C47A6B6A4D1D5D5402B76
90,FOOD,A,제주시,골목식당,4.3,20건,21.0,https://place.map.kakao.com/21516667,"
제주특별자치도 제주시 중앙로 63-9
(지번) 이도1동 1347-1
",33.5117645,126.5250949,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F95C7E08966C94B9DBF81EFE47D8629C6
91,FOOD,A,제주시,대광식당,3.5,24건,37.0,https://place.map.kakao.com/9737285,"
제주특별자치도 제주시 중앙로23길 9
(지번) 이도일동 1704-12
",33.5072749,126.5258685,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F02110B53C83749C7A18E4DA11B455AEC
92,FOOD,A,제주시,가치,4.0,22건,113.0,https://place.map.kakao.com/400897337,"
제주특별자치도 제주시 동한두기길 17 1층
(지번) 용담1동 417
",33.5164342,126.5158594,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F0C9537DC3D85428F9BDFC70E8E8FEFF6
93,FOOD,A,제주시,컴플렉스,4.9,43건,28.0,https://place.map.kakao.com/1556209480,"
제주특별자치도 제주시 중앙로14길 4 1층
(지번) 이도일동 1401-1
",33.5114,126.5241658,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FA81E068885F94160967A01FB1F4B3BEF
94,FOOD,A,제주시,관심사,4.0,10건,30.0,https://place.map.kakao.com/1224000506,"
제주특별자치도 제주시 중앙로 77 지하1층
(지번) 이도일동 1413-1
",33.5112434,126.5246399,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F5FB20F80EA094CB38337E281C9A1EE4E
95,FOOD,A,제주시,태하횟집,4.7,55건,129.0,https://place.map.kakao.com/1257724094,"
제주특별자치도 제주시 동한두기길 31-2 1, 2층
(지번) 용담1동 409
",33.5166474,126.5152928,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F88C574EBB8124CFDA3C49B42BFB3052B
96,FOOD,A,제주시,누옥,4.4,35건,41.0,https://place.map.kakao.com/2052698459,"
제주특별자치도 제주시 삼성로5길 21-1
(지번) 일도이동 1042-6
",33.50826900000001,126.5287994,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F412E2F9ACC844E389F81C30CF99F5F63
97,FOOD,A,제주시,에이바우트커피 칠성점,3.4,16건,24.0,https://place.map.kakao.com/1602152285,"
제주특별자치도 제주시 관덕로11길 36
(지번) 건입동 1406-1
",33.5162049,126.5257988,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F4B1B9F63D5DE4C29A80DB8541C4CAB09
98,FOOD,A,제주시,아베베베이커리,4.4,63건,95.0,https://place.map.kakao.com/587249375,"
제주특별자치도 제주시 동문로 10
(지번) 일도일동 1145-9
",33.5127762,126.5278363,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FCA510AB66D1C42DBB4672FCF569FC001
99,FOOD,A,제주시,태선갈비,3.7,20건,19.0,https://place.map.kakao.com/11971375,"
제주특별자치도 제주시 중앙로23길 2
(지번) 이도1동 1708-1
",33.5068496,126.5253624,0
100,FOOD,A,제주시,파도식당,4.2,37건,25.0,https://place.map.kakao.com/21477180,"
제주특별자치도 제주시 성지로 68-1
(지번) 일도2동 1028-21
",33.5112951,126.5305821,0
101,FOOD,A,제주시,넉둥베기,4.0,62건,17.0,https://place.map.kakao.com/455216502,"
제주특별자치도 제주시 서문로 9-1
(지번) 용담1동 306-5
",33.5098237,126.512679,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F9D98183FB50245899371E7AB8AE3863A
102,FOOD,A,제주시,효퇴국수,3.5,58건,131.0,https://place.map.kakao.com/17732116,"
제주특별자치도 제주시 서사로 122-1
(지번) 삼도일동 533-7
",33.5015363,126.5196628,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F22016C7BB3924A5DBA2439A8A354C4C2
103,FOOD,A,제주시,돈대장,4.0,33건,252.0,https://place.map.kakao.com/23484693,"
제주특별자치도 제주시 흥운길 24-1
(지번) 용담2동 358-19
",33.5110457,126.5119607,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F6FC40D13C26549E1AB867D04A3DBC1D2
104,FOOD,A,제주시,한라닭강정,4.6,34건,41.0,https://place.map.kakao.com/556433165,"
제주특별자치도 제주시 서문로 49
(지번) 용담일동 131-7
",33.5113384,126.5165986,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F0604E76480A54E098118E9C9937E1A66
105,FOOD,A,제주시,바라나시책골목,4.6,36건,27.0,https://place.map.kakao.com/484703392,"
제주특별자치도 제주시 동한두기길 35-2
(지번) 용담1동 406
",33.5162969,126.5153031,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F76B5CF8C98CB4E57B0B4054D98D11C7D
106,FOOD,A,제주시,탑부평 흑돼지거리본점,4.2,12건,21.0,https://place.map.kakao.com/10814831,"
제주특별자치도 제주시 관덕로15길 26
(지번) 건입동 1381-1
",33.5155173,126.5270364,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F1EBA1E7984D94882A7517FF851447C8C
107,FOOD,A,제주시,달마갈비(달마숯불갈비),4.6,25건,27.0,https://place.map.kakao.com/8840176,"
제주특별자치도 제주시 중앙로7길 25
(지번) 일도1동 1220-2
",33.5148853,126.5274884,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FDF997969FF0C46DBBE18FA128CA1276F
108,FOOD,A,제주시,원담,4.0,57건,302.0,https://place.map.kakao.com/25406600,"
제주특별자치도 제주시 동광로1길 13
(지번) 이도1동 1260-11
",33.5021631,126.5288339,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalad_thumb%2Ft%2Fda88e811db8edf4ab97652f58fd50bf36fc1e2fa
109,FOOD,A,제주시,용두암오메기떡,4.1,34건,968.0,https://place.map.kakao.com/171171889,"
제주특별자치도 제주시 용담로7길 6
(지번) 용담2동 603-121
",33.5129348,126.51064,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F37AE33A62B604BA4835E8C553D9B1440
110,FOOD,A,제주시,칠성골흑돼지,3.4,19건,82.0,https://place.map.kakao.com/2134761879,"
제주특별자치도 제주시 중앙로1길 11
(지번) 건입동 1397-3
",33.5163838,126.5260509,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F157B9B1265C24595B00823BC182F257C
111,FOOD,A,제주시,팔도수산식당,4.4,25건,143.0,https://place.map.kakao.com/12284707,"
제주특별자치도 제주시 임항로 27
(지번) 건입동 1319-37
",33.5166359,126.5279248,0
112,FOOD,A,제주시,동해수산회센타,4.5,47건,14.0,https://place.map.kakao.com/17190241,"
제주특별자치도 제주시 동문로4길 9 동문공설시장 3-1~3-3호
(지번) 일도1동 1103
",33.5120807,126.5283388,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FD7422820C3314B969CD574A6800AF158
113,FOOD,A,제주시,스시오하요,4.7,60건,38.0,https://place.map.kakao.com/1146860562,"
제주특별자치도 제주시 용담로 92
(지번) 용담2동 359-54
",33.5119008,126.5123944,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F1D31A56895394DBAB319AABF956CA6FA
114,FOOD,A,제주시,화로향,3.4,5건,97.0,https://place.map.kakao.com/10031771,"
제주특별자치도 제주시 관덕로15길 27 1층
(지번) 건입동 1399-2
",33.5157096,126.5267544,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FFEF8546A5A364112BB20B1B5D398E101
115,FOOD,A,제주시,앞돈지,3.6,21건,24.0,https://place.map.kakao.com/9236847,"
제주특별자치도 제주시 중앙로1길 28
(지번) 건입동 1370
",33.5160391,126.5275431,0
116,FOOD,A,제주시,참멜,4.7,625건,624.0,https://place.map.kakao.com/166988393,"
제주특별자치도 제주시 서사로 2-1 1층
(지번) 용담일동 149-3
",33.512033,126.5190407,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FE3D0159AD352493DB625F53FDB18F8AC
117,FOOD,A,제주시,남양통닭,3.4,15건,29.0,https://place.map.kakao.com/8877786,"
제주특별자치도 제주시 중앙로 25
(지번) 일도1동 1278-1
",33.515886,126.5249852,0
118,FOOD,A,제주시,착한제주고등어,4.9,49건,19.0,https://place.map.kakao.com/38455583,"
제주특별자치도 제주시 신산로2길 25 1층
(지번) 일도일동 1112-8
",33.512177,126.5293833,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_1456085587
119,FOOD,A,제주시,꺼멍도새기 2호점,3.3,10건,460.0,https://place.map.kakao.com/11675425,"
제주특별자치도 제주시 동문로4길 9
(지번) 일도1동 1103
",33.5120807,126.5283388,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F02EAC653D56D482A90629B2F488E94F0
120,FOOD,A,제주시,하빌리스 커피로스터스,3.1,22건,35.0,https://place.map.kakao.com/27541357,"
제주특별자치도 제주시 전농로 37
(지번) 삼도1동 701-5
",33.504624,126.5172341,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F39A3299BC08B4F1988E273DB15CF8FC9
121,FOOD,A,제주시,제주앞바다횟집,4.5,36건,217.0,https://place.map.kakao.com/177445404,"
제주특별자치도 제주시 동한두기길 29 2층
(지번) 용담1동 431
",33.5161161,126.5155067,0
122,FOOD,A,제주시,셰프의초밥 제주,4.5,11건,56.0,https://place.map.kakao.com/1061242221,"
제주특별자치도 제주시 관덕로15길 2
(지번) 일도일동 1477
",33.513516,126.5271188,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F27400F04D0FF4CCD87354A92010F410C
123,FOOD,A,제주시,북교해바라기,4.4,14건,14.0,https://place.map.kakao.com/24161783,"
제주특별자치도 제주시 중앙로 46-8
(지번) 일도1동 1281-5
",33.5144326,126.5242209,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FC1671E45B6B946258EC3CF140F14DB99
124,FOOD,A,제주시,용연횟집,3.6,12건,40.0,https://place.map.kakao.com/11188530,"
제주특별자치도 제주시 동한두기길 35
(지번) 용담1동 408
",33.5165125,126.5152403,0
125,FOOD,A,제주시,윤재커피,4.9,38건,8.0,https://place.map.kakao.com/371491242,"
제주특별자치도 제주시 중앙로12길 1
(지번) 이도1동 1403-2
",33.5117995,126.524172,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F8489D6AAD7B8404CA64C05D5229132CE
126,FOOD,A,제주시,시청그때그집,4.5,57건,327.0,https://place.map.kakao.com/1454069536,"
제주특별자치도 제주시 동광로1길 11 1층
(지번) 이도일동 1259-1
",33.501931,126.5289562,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F4D76A8593E57491B8A4E93C48BFC9B3C
127,FOOD,A,제주시,심이네 고사리육개장,4.2,25건,18.0,https://place.map.kakao.com/21263670,"
제주특별자치도 제주시 동문로 19-1
(지번) 일도1동 1156-2
",33.5132533,126.5288367,0
128,FOOD,A,제주시,용담기사식당,4.3,24건,98.0,https://place.map.kakao.com/9668366,"
제주특별자치도 제주시 용담로 98
(지번) 용담2동 358-4
",33.5116458,126.5130611,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F0A45F38453B540AD91AAE90E0D7457E4
129,FOOD,A,제주시,마초그릴,3.6,18건,14.0,https://place.map.kakao.com/26983851,"
제주특별자치도 제주시 중앙로 39 남강빌딩 2층
(지번) 일도1동 1280-3
",33.5147835,126.524992,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FAA8F92B2A9C845978F04D49E19406546
130,FOOD,A,제주시,초밥군커피씨,3.1,9건,43.0,https://place.map.kakao.com/27233313,"
제주특별자치도 제주시 신선동길 19-1 1층
(지번) 일도이동 1029-36
",33.5100843,126.5310428,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FCA75F0AA6FCE41AA8BF4567EC34BF173
131,FOOD,A,제주시,자키커피,4.7,15건,22.0,https://place.map.kakao.com/1304220683,"
제주특별자치도 제주시 오현길 82
(지번) 이도일동 1349-28
",33.5120722,126.5254955,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F11F4AF253EE8471C9BE99FA4F76D157A
132,FOOD,A,제주시,미르오메기떡,4.5,71건,128.0,https://place.map.kakao.com/853659200,"
제주특별자치도 제주시 삼성로 25
(지번) 이도일동 1271-29
",33.5059338,126.5289455,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalad_thumb%2Ft%2F49413703f7fface86a8bc750c204aebd8a1beadd
133,FOOD,A,제주시,채우다,4.4,19건,33.0,https://place.map.kakao.com/1331469142,"
제주특별자치도 제주시 중앙로7길 31 1층
(지번) 일도일동 1251
",33.5149044,126.5281048,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F224877B661A3449FB897AB419281105D
134,FOOD,A,제주시,귤하르방 동문시장점,4.0,5건,27.0,https://place.map.kakao.com/27464666,"
제주특별자치도 제주시 동문로4길 18
(지번) 일도1동 1144-7
",33.5122409,126.5273998,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F30B86836A1E948978D0F360E411FCF79
135,FOOD,A,제주시,미미국수,3.8,13건,81.0,https://place.map.kakao.com/656430039,"
제주특별자치도 제주시 삼성로 39
(지번) 일도이동 1046-11
",33.5066756,126.5299123,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F27B5ECA65C904D738D7AC7088FE4D604
136,FOOD,A,제주시,김만덕객주,4.7,11건,22.0,https://place.map.kakao.com/27018526,"
제주특별자치도 제주시 임항로 68
(지번) 건입동 984-41
",33.5183479,126.5387193,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F30D320508FA249F2A37B4CA0338BFB1F
137,FOOD,A,제주시,올댓제주,3.5,15건,8.0,https://place.map.kakao.com/24123456,"
제주특별자치도 제주시 중앙로1길 33
(지번) 건입동 1319-26
",33.5162354,126.5284396,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F6FADDBE8B13E494EAA78A908E35A8E1F
138,FOOD,A,제주시,제주스,4.5,4건,61.0,https://place.map.kakao.com/27089875,"
제주특별자치도 제주시 동문로 4 1호
(지번) 일도일동 1479-1
",33.5128008,126.5269479,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F2559954555EE76E009
139,FOOD,A,제주시,카페성지,4.6,11건,6.0,https://place.map.kakao.com/151574163,"
제주특별자치도 제주시 성지로 10 1층
(지번) 이도일동 1506-1
",33.509674,126.5247397,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FC35E60695F654199BD765EDA12EA3B90
140,FOOD,A,제주시,연태만,4.2,10건,32.0,https://place.map.kakao.com/1780423274,"
제주특별자치도 제주시 중앙로21길 10 1층
(지번) 이도일동 1701-5
",33.50811650000001,126.5253818,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F15601A70960B438FBA61903E6BB1EB61
141,FOOD,A,제주시,온차,4.4,7건,19.0,https://place.map.kakao.com/2021470876,"
제주특별자치도 제주시 서부두남길 12 1층
(지번) 일도일동 1258
",33.5151382,126.5277532,0
142,FOOD,A,제주시,충민정,4.7,445건,301.0,https://place.map.kakao.com/1728065244,"
제주특별자치도 제주시 남성로 26-1
(지번) 용담일동 2818-2
",33.5025067,126.5132852,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F0E6D084FC5C04290841FC0C8D5569C5B
143,FOOD,A,제주시,일도가공,5.0,22건,9.0,https://place.map.kakao.com/110961595,"
제주특별자치도 제주시 관덕로15길 9 1층
(지번) 일도일동 1333-2
",33.5139989,126.5267167,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F2F69B62B58BF4F2CAEDBB560DC7E4346
144,FOOD,A,제주시,아남떡집,5.0,6건,6.0,https://place.map.kakao.com/10600442,"
제주특별자치도 제주시 관덕로14길 4
(지번) 이도1동 1349-2
",33.5126462,126.5264565,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FE0A6CEBCDF0C4EEE9CAE6B636273A0B7
145,FOOD,A,제주시,임성반점,4.2,30건,60.0,https://place.map.kakao.com/9402213,"
제주특별자치도 제주시 용화로 57-1
(지번) 용담이동 622-1
",33.5094901,126.509823,0
146,FOOD,A,제주시,참숯구이몬트락,4.5,90건,587.0,https://place.map.kakao.com/170034856,"
제주특별자치도 제주시 임항로 20 2, 3층
(지번) 건입동 1388-3
",33.5183479,126.5387193,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F451AA9BD61C0425E8AC639A0DFD51EA4
147,FOOD,A,제주시,육번정육식당,3.6,11건,10.0,https://place.map.kakao.com/2080533539,"
제주특별자치도 제주시 오현길 88 2층
(지번) 이도1동 1349-51
",33.5125408,126.5255542,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FD5241DFAF2FD47B29704AC4E5BF747F3
148,FOOD,A,제주시,돈떵이 서부두점,4.8,24건,64.0,https://place.map.kakao.com/1345067111,"
제주특별자치도 제주시 서부두길 26
(지번) 건입동 1435-2
",33.5183177,126.5285583,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F74DF6FECC1B1443A86716BD702FB2881
149,FOOD,A,제주시,칠돈가 별관,4.3,13건,54.0,https://place.map.kakao.com/2112533858,"
제주특별자치도 제주시 남성로 43
(지번) 용담일동 189-3
",33.5041319,126.5128129,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FD3DB0E9F6AB7490FAA280956A7F2EAFD
150,FOOD,A,제주시,감초식당,3.5,34건,42.0,https://place.map.kakao.com/10118665,"
제주특별자치도 제주시 동광로1길 32
(지번) 이도1동 1289-5
",33.5032944,126.527915,0
151,FOOD,A,제주시,보말명가,4.3,24건,18.0,https://place.map.kakao.com/453247315,"
제주특별자치도 제주시 흥운길 77 1층
(지번) 용담이동 440
",33.5154255,126.5140641,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F95A57C6D70F042B39EDDEE002EC42AF1
152,FOOD,A,제주시,유신횟집,3.8,12건,8.0,https://place.map.kakao.com/283886981,"
제주특별자치도 제주시 동문로2길 3
(지번) 일도1동 1145-33
",33.51255860000001,126.5271285,http://t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FC6A3CD29B3244CC3B4806EA38DCE4A7C
